x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
199.70546,0.46318,-103.72554,-0.88612,229.50572,-121.17162,Q4,-0.60261,-1.87825,9.7879,2.69192,True,946.66453
199.77435,-1.16305,-104.99691,-0.89033,229.58278,-119.20314,Q4,-0.17599,-1.49278,13.16496,-7.83388,True,946.37332
201.09676,0.82496,-102.34734,-0.90123,230.90255,-122.54916,Q2,0.21406,-0.53649,6.23413,-3.72676,True,954.31015
202.47239,0.8381,-97.95573,-0.89818,232.29195,-123.21083,Q1,0.11037,0.21018,13.98319,4.04889,True,963.28980875
199.60312,0.41401,-95.42139,-0.89508,229.42931,-119.31488,Q4,-0.84276,0.06676,11.19176,3.06226,True,950.3049
199.54084,0.81019,-95.18431,-0.88911,229.32071,-119.93266,Q4,0.09347,-0.16481,10.50501,1.97243,True,950.11204
197.92647,-1.24567,-94.22627,-0.88723,227.72208,-118.96682,Q4,-1.05449,-2.32087,12.64499,-2.55161,True,942.51919
200.88373,0.05093,-94.33014,-0.89128,230.64987,-120.02643,Q3,-0.03287,-1.185,14.15309,8.595101249999999,True,957.25359
200.53063,0.04784,-96.72255,-0.88853,230.33285,-122.05291,Q3,-0.51983,-2.22138,12.01564,-0.32254,True,954.29189
199.86346,0.02158,-102.97547,-0.88497,229.64303,-121.67562,Q4,-0.41324,-0.3467,10.43584,-4.12734,True,947.82954
199.86858,0.01025,-97.26868,-0.88464,229.65107,-120.66579,Q4,-0.55701,1.80298,8.12735,-1.49895,True,950.70853
199.71331,-0.11395,-101.20965,-0.89102,229.53539,-119.25091,Q4,-1.1943,0.30208,6.98563,-3.83539,True,947.96173
200.44093,-0.51945,-101.68249,-0.88028,230.23373,-122.56241,Q3,1.0033,0.92872,12.29536,-4.11719,True,951.36341
200.54612,0.46266,-102.40592,-0.89607,230.35655,-121.51606,Q3,-1.41239,-0.03937,6.83294,-6.73325,True,951.52766
200.97851,0.86493,-103.90363,-0.88519,230.78226,-122.50609,Q3,2.57727,0.48668,18.10066,1.41334,True,952.94074
199.91657,-0.01078,-101.15471,-0.88315,229.70402,-120.16567,Q4,1.67972,-0.69613,15.85884,1.09719,True,949.00552
198.43737,-0.64424,-98.40418,-0.89318,228.23064,-115.80291250000002,Q4,0.26933,0.48987,11.55158,-7.22641,True,942.98475
198.31729,-0.23313,-94.47516,-0.88697,228.11889,-118.85613,Q4,0.51125,-2.07372,11.36775,-2.05836,True,944.34886
199.00275,0.28502,-100.93276,-0.89007,228.8213,-118.28289,Q4,2.89627,-1.2354,12.47904,-4.05598,True,944.54739
199.87476,0.29878,-94.11893,-0.8971,229.70521,-119.51213,Q4,0.5674,-0.56995,11.00185,-0.25162,True,952.31433
200.29212,0.33211,-103.81816,-0.89999,230.10579,-121.71594,Q3,-0.15019,0.83012,6.02853,2.37257,True,949.5515
200.77782,0.88984,-98.02781,-0.89106,230.56681,-122.04316,Q3,2.28801,0.35665,14.00577,0.72857,True,954.87521
199.4516,0.11223,-100.52636,-0.89339,229.27899,-119.80715,Q4,0.05501,1.62036,12.58741,-0.50191,True,946.9948
199.82122,-0.32518,-103.39705,-0.88814,229.63115,-120.3432,Q4,2.9427312500000005,2.75453,11.15291,-6.03103,True,947.40756
201.24645,0.96227,-98.67385,-0.89069,231.03771,-122.69012,Q2,0.35295,0.91915,7.40079,-3.46965,True,956.89533
202.52231,1.18526,-104.553,-0.896,232.32054,-123.60025,Q1,-1.53108,-1.5667,9.83521,2.8361,True,960.33506
202.70267750000005,-0.06169,-98.55578,-0.88737,232.49799624999997,-123.92115,Q1,-1.0426,-2.25183,12.55757,-0.27606,True,963.28980875
197.80826,-1.16623,-98.51937,-0.89271,227.63657,-115.80291250000002,Q4,-1.23747,-2.30484,10.26899,-3.23928,True,939.78163
198.95746,0.47702,-100.01296,-0.88899,228.74197,-117.58513,Q4,2.72943,2.38515,11.43458,7.55541,True,944.78081
200.07392,-1.03083,-102.21083,-0.87943,229.83427,-120.3195,Q3,-0.48024,0.61888,12.88896,-1.89203,True,949.26417
200.77102,-0.95429,-105.49053,-0.88913,230.53643,-120.79939,Q3,-0.36856,-1.26734,7.43365,0.71057,True,951.10985
198.28978,-0.18943,-101.13491,-0.89275,228.12226,-116.07102,Q4,2.93383,-0.87714,8.30307,-1.67771,True,940.88142
197.61412,-0.67545,-96.37561,-0.90305,227.44447,-118.96541,Q4,-0.45093,-1.08361,12.50677,-4.85838,True,939.88279
201.26056,0.34117,-102.88787,-0.87994,231.04445,-122.25706,Q2,0.0167,-0.85767,9.93685,-1.6103,True,954.85887
199.65064,-0.13946,-100.91798,-0.87429,229.43068,-120.5048,Q4,-0.04157,-1.60453,6.35698,-5.31161,True,947.79423
200.72841,-0.22841,-101.78788,-0.88839,230.52492,-121.24615,Q3,0.2749,1.54986,8.09034,-6.91231,True,952.7481
197.91707,-0.81417,-95.94454,-0.88074,227.70623,-118.49473,Q4,1.64869,-2.01938,11.30548,-0.65093,True,941.61306
199.42209,-1.06638,-104.0771,-0.88201,229.20478,-119.28825,Q4,-0.91034,-1.03941,9.72984,-0.31061,True,945.07189
199.45782,-0.7912,-100.79296,-0.88989,229.2626,-120.5162,Q4,2.23186,2.19864,9.57117,-5.06697,True,946.89263
200.45531,1.05397,-98.57121,-0.88796,230.26774,-120.99134,Q3,1.49257,-0.29028,11.68158,-3.67327,True,952.99094
199.93129,-1.25924,-97.08956,-0.87684,229.71602,-118.26662,Q4,-0.27438,-0.21472,15.88518,-3.54143,True,951.11165
198.77536,-0.98226,-99.51023,-0.88848,228.54906,-118.44443,Q4,-0.25922,0.40116,9.39832,3.78254,True,944.12168
198.75114,-0.50549,-101.6478,-0.89479,228.53067,-120.01549,Q4,0.52828,-0.34412,16.21441,4.73603,True,942.93179
198.17254,-1.07364,-94.52614,-0.8882,227.98921,-118.74659,Q4,-0.87933,0.81594,9.54565,-6.36361,True,943.59962
199.46912,0.00616,-97.17609,-0.89281,229.27781,-121.88265,Q4,0.80882,0.55405,9.59168,-2.73427,True,948.75754
200.07983,-0.1583,-100.95235,-0.8856,229.88822,-123.26741,Q3,-1.16172,1.00454,13.84995,-7.05194,True,949.923
197.70934,-1.10373,-96.59181,-0.88998,227.47101,-118.95433,Q4,-0.32196,-0.10988,10.67101,-0.71216,True,940.25077
199.41856,1.20071,-97.8656,-0.87692,229.21065,-117.77415,Q4,0.42956,0.43401,12.57897,-1.522,True,948.16001
197.27115749999996,-1.23374,-99.61379,-0.87816,227.07746625,-119.91662,Q4,0.52963,0.37022,10.0278,-3.04864,True,936.52893875
201.24536,0.2981,-99.8507,-0.89181,231.05145,-121.65728,Q2,1.4903,0.87085,12.50506,-0.85953,True,956.30147
198.72129,-1.16732,-94.99441,-0.87887,228.50105,-118.45825,Q4,-2.36662,0.43552,11.38203,1.59149,True,946.10923
200.14412,-0.17949,-100.68808,-0.88677,229.91572,-121.78931,Q3,-0.95106,0.62106,15.03881,4.54893,True,950.37654
199.92289,-0.16614,-95.82924,-0.88935,229.73084,-123.36049,Q4,-1.0345,0.0999,10.86574,-2.7664,True,951.69981
200.29443,0.90321,-100.54424,-0.88907,230.09849,-119.46044,Q3,-0.62112,1.92288,11.12545,-3.56233,True,951.20002
199.30149,-0.76151,-100.34087,-0.88557,229.10383,-119.95768,Q4,0.87224,-0.3988,11.50392,0.09676,True,946.33703
198.04058,0.41336,-99.04402,-0.89361,227.84304,-119.67275,Q4,0.93357,-0.1336,14.42349,-2.05362,True,940.68089
197.82996,-1.24052,-95.37661,-0.88577,227.60894,-119.01213,Q4,-1.65041,-0.06255,16.43321,1.84189,True,941.46147
198.84456,0.40559,-99.77024,-0.8923,228.63992,-119.85073,Q4,-1.29393,-0.82917,14.15737,1.18945,True,944.33769
200.21801,-0.73244,-106.33456,-0.88724,230.01987,-120.20915,Q3,-0.23842,0.21814,7.04,-1.64278,True,947.92276
198.59385,0.06267,-104.26189,-0.90497,228.40799,-119.92807,Q4,-0.83595,-0.00359,11.10758,0.43637,True,940.83831
200.71361,-0.11844,-99.24956,-0.8835,230.50977,-121.8686,Q3,-0.91008,-0.1209,16.11197,-0.40243,True,953.94328
200.96412,1.00933,-100.54386,-0.88226,230.75572,-123.00862,Q3,0.80056,-0.16925,13.81784,-3.75122,True,954.54867
198.3791,-0.4922,-99.33646,-0.90143,228.18032,-122.4037,Q4,0.22204,0.57484,11.30037,1.14796,True,942.22728
200.4453,1.58324,-97.7105,-0.88039,230.23089,-117.871,Q3,0.60934,-0.22559,15.43772,1.59225,True,953.37124
198.55656,-0.37273,-100.99773,-0.90144,228.36068,-119.1852,Q4,0.4645,0.7217,13.884,3.90945,True,942.28391
200.72338,-0.32754,-102.00575,-0.88198,230.51048,-121.30578,Q3,1.33685,-2.216,13.4809,-1.76193,True,952.61402
198.92182,0.51559,-98.39846,-0.89351,228.72978,-116.4492,Q4,-0.2682,0.1441,8.42949,0.54134,True,945.40988
198.02915,0.42234,-95.95093,-0.9001,227.84661,-119.96316,Q4,-0.53129,0.58175,7.08274,-2.95541,True,942.1703
198.16534,-0.14721,-97.32368,-0.87807,227.94442,-115.95848,Q4,0.85254,0.45496,10.12478,5.63035,True,942.16488
200.81669,-0.10086,-99.41244,-0.894,230.64452,-120.43611,Q3,2.43699,-0.47618,10.45123,-1.81991,True,954.37723
199.63978,0.54762,-95.64432,-0.89761,229.46431,-122.59733,Q4,-0.51895,2.09551,9.49591,-2.42265,True,950.37673
201.2481,-0.04442,-103.84219,-0.88723,231.04019,-120.07565,Q2,0.92637,-0.10271,7.32334,1.41823,True,954.31943
200.15921,-0.38479,-96.49519,-0.87824,229.92097,-120.13397,Q3,0.37061,0.36053,17.69209,6.98044,True,952.54844
198.46493,-0.38796,-99.84419,-0.89648,228.26318,-118.36075,Q4,-1.77856,-1.02189,8.83744,-0.50872,True,942.40256
199.81252,-0.26688,-99.47882,-0.90017,229.61895,-122.36307,Q4,-0.9989,-0.42695,6.30868,1.23752,True,949.32318
200.39712,1.05233,-101.15192,-0.89291,230.22525,-119.84243,Q3,0.83847,-0.81104,6.60429,3.16348,True,951.40963
198.74631,-0.32131,-93.39968,-0.89487,228.55383,-118.66351,Q4,-0.34887,1.48692,14.05399,8.595101249999999,True,947.03171
199.88813,-0.72124,-98.91553,-0.88118,229.65098,-118.8569,Q4,0.25032,0.10664,12.27807,5.73058,True,949.98289
199.34189,-0.42761,-102.17804,-0.88684,229.11942,-118.46173,Q4,0.57547,-0.17984,14.6613,4.96737,True,945.62044
200.33477,0.37521,-104.0792,-0.8959,230.13593,-121.17401,Q3,2.06108,1.67247,8.97385,2.18599,True,949.63426
198.87249,-0.15003,-96.03049,-0.89836,228.67505,-118.79328,Q4,-2.38358,-2.9744712499999997,13.71422,-4.43691,True,946.34719
201.77083,0.95577,-103.57519,-0.88301,231.56801,-123.06133,Q2,1.04305,-1.56364,13.21052,-0.93268,True,957.06656
200.03315,-0.84911,-102.161,-0.89089,229.82208,-121.0091,Q3,-1.31179,-2.15717,16.81701,-0.49113,True,949.08528
199.42694,1.13902,-96.17408,-0.88038,229.21479,-120.90973,Q4,-2.86477875,-1.61141,10.46449,-0.98257,True,949.04765
200.295,-0.97937,-100.28428,-0.88446,230.09424,-121.68913,Q3,2.13923,1.83652,9.45101,0.0088,True,951.33284
200.1321,0.4261,-101.07622,-0.89821,229.93416,-121.79266,Q3,0.51293,0.97483,7.13601,-2.76939,True,950.12241
198.4049,-0.02199,-97.9514,-0.8893,228.22133,-119.43135,Q4,0.98883,0.80661,9.61202,-4.58171,True,943.04878
200.80873,0.9311,-101.5197,-0.88072,230.59239,-119.1781,Q3,1.1646,0.40274,10.89186,1.02152,True,953.28382
198.72335,-1.00264,-98.85166,-0.9071,228.545,-121.25121,Q4,-0.2931,0.8244,8.22416,2.32009,True,944.19093
199.65357,0.05829,-95.701,-0.89064,229.46612,-120.36721,Q4,-1.20277,0.2284,9.17551,-0.73076,True,950.41737
201.15007,-0.74761,-99.65146,-0.88653,230.94772,-120.28022,Q2,-2.55167,-0.46036,11.3472,-5.63364,True,955.92463
199.21985,-0.14689,-104.04421,-0.88488,229.01825,-122.82734,Q4,-0.7117,0.9841,9.90926,4.2221,True,944.07717
202.70267750000005,-0.89204,-105.91542,-0.90589,232.49799624999997,-123.94178,Q1,0.25501,-0.90299,10.543,3.70719,True,961.99685
200.15476,0.66857,-100.51202,-0.88877,229.95782,-121.31016,Q3,0.374,0.49746,10.3024,0.17693,True,950.51781
199.04186,-0.47096,-98.93988,-0.88464,228.84372,-118.19589,Q4,-0.75155,2.32044,9.90667,-2.72957,True,945.73937
199.64978,0.31265,-96.67605,-0.88587,229.44578,-119.74034,Q4,-0.46076,1.54847,8.88826,-0.67246,True,949.91087
199.118,-0.14281,-101.44933,-0.88071,228.90552,-118.47792,Q4,-0.23556,1.30411,14.54479,-6.96081,True,944.86532
198.33932,-0.59059,-97.98368,-0.88693,228.13715,-118.45555,Q4,1.75716,-2.93673,8.67238,-3.28409,True,942.70474
198.82156,-0.08502,-94.07555,-0.87636,228.60405,-117.76138,Q4,-0.2061,0.21324,8.20282,-0.17443,True,947.07002
200.71948,-0.67039,-100.82479,-0.87572,230.50598,-121.76978,Q3,0.88696,-0.29909,14.42452,2.86091,True,953.18503
198.92461,-0.26833,-97.69707,-0.87741,228.72213,-120.62164,Q4,-0.60523,0.59246,10.95056,2.99815,True,945.7745
200.30133,-0.39291,-98.0797,-0.87769,230.08067,-120.93703,Q3,-2.18006,1.36502,8.1686,-1.77719,True,952.46682
199.47207,-0.35224,-98.79027,-0.88068,229.2617,-123.37988,Q4,1.77679,1.04449,8.86215,-4.00947,True,947.96519
199.00955,0.39031,-99.53992,-0.87837,228.80284,-121.49649,Q4,0.6327,1.234,7.12601,-1.29723,True,945.2778
198.96888,-1.70775,-97.11731,-0.90109,228.79448,-119.61523,Q4,-0.55367,-0.66906,11.52457,-4.2164,True,946.28572
200.28916,0.6054,-99.43172,-0.89281,230.08719,-121.63903,Q3,0.35826,-0.37781,7.14026,0.86677,True,951.72995
200.158,-0.30324,-99.50378,-0.89183,229.95232,-121.45532,Q3,0.4861,-1.66013,8.63186,-0.68657,True,951.03809
201.0319,-0.42573,-102.95152,-0.90251,230.84233,-122.62222,Q2,0.38293,0.20015,10.79451,-4.28185,True,953.68375
199.79306,0.11023,-101.65413,-0.89787,229.62308,-121.69526,Q4,-0.41754,-0.04391,8.35973,0.07131,True,948.13826
199.67853,-0.54697,-103.55972,-0.88828,229.49094,-120.18161,Q4,0.08485,0.50227,17.51874,2.36067,True,946.6128
199.74235,-0.05042,-96.81778,-0.89025,229.55059,-120.87781,Q4,1.27004,-1.69198,10.09508,0.36289,True,950.30285
200.87853,-0.092,-98.1223,-0.88728,230.68722,-121.89735,Q3,-1.29907,0.29764,9.28223,0.42913,True,955.33151
199.81547,-0.02073,-97.82247,-0.88116,229.60779,-119.84621,Q4,-2.18713,-0.10141,12.57322,-4.58205,True,950.16612
199.32335,-0.54411,-100.66157,-0.88624,229.12482,-120.85624,Q4,0.8835,-2.35763,12.68457,-4.36299,True,946.28597
200.84966,0.00786,-100.27165,-0.88911,230.63936,-120.79159,Q3,-0.30484,1.23864,11.07413,5.48522,True,954.11248
198.8887,-0.47474,-98.16839,-0.88316,228.68835,-116.8225,Q4,0.56824,0.4711,11.60072,-0.28769,True,945.35931
199.32358,-0.39847,-100.59274,-0.88112,229.11045,-117.20468,Q4,0.73282,0.44486,14.89174,2.03781,True,946.32153
200.24216,0.09688,-104.6121,-0.89216,230.0222,-120.00788,Q3,0.62376,1.52847,16.41309,0.74062,True,948.90474
200.41814,-1.58516,-103.14856,-0.88937,230.18602,-116.29503,Q3,1.60063,-0.47288,6.00137,-1.28221,True,950.51642
199.94043,-0.16898,-97.72453,-0.90022,229.77063,-119.62129,Q4,0.23247,-0.21334,13.59962,6.04712,True,950.83991
201.00819,0.0082,-99.14049,-0.89613,230.79327,-120.36725,Q2,0.86658,1.05576,9.65646,5.84906,True,955.4707
199.64526,-0.83054,-96.07979,-0.89028,229.45451,-120.18914,Q4,0.76559,-0.87263,6.5095,-2.84179,True,950.18641
200.95215,0.08797,-100.65385,-0.893,230.77978,-123.57091,Q3,1.8361,-1.97659,12.25583,-1.04708,True,954.43383
200.09919,0.36223,-97.40001,-0.88168,229.89545,-119.52248,Q3,1.79604,2.98947875,7.15988,0.06651,True,951.79595
200.74241,0.77988,-105.89001,-0.88405,230.52614,-119.68233,Q3,-0.63332,-1.18974,12.01086,5.29974,True,950.76704
200.99001,-0.261,-99.10517,-0.89995,230.81935,-123.28586,Q3,-0.62807,-0.80158,11.76005,8.595101249999999,True,955.39748
200.95659,-0.78064,-107.06004,-0.89322,230.7788,-123.73082,Q3,2.09871,-0.7792,9.83687,-1.88417,True,951.25295
198.79446,0.38258,-101.89788,-0.88813,228.55548,-120.92578,Q4,0.82771,-0.72023,8.26668,1.75159,True,943.02334
200.60942,0.75848,-99.09802,-0.87949,230.38992,-121.92581,Q3,-2.22999,-0.44155,7.57652,-2.17322,True,953.4981
200.8704,0.42824,-98.74076,-0.88942,230.64905,-122.05432,Q3,-0.58378,0.08193,12.61168,1.27258,True,954.98161
200.29599,0.15378,-102.27372,-0.88576,230.09129,-120.81205,Q3,2.9427312500000005,2.1371,12.95294,-0.85835,True,950.34311
200.04907,0.83007,-99.1199,-0.89318,229.83697,-120.29054,Q3,0.82815,0.87097,13.95734,-3.43755,True,950.68538
200.40191,-1.33972,-98.92222,-0.893,230.18107,-118.66018,Q3,-0.02562,-0.04573,11.98134,-2.76545,True,952.54846
199.51552,-0.38808,-96.83345,-0.89713,229.34803,-119.5325,Q4,-2.05306,0.85784,9.99252,0.54452,True,949.16086
199.41672,-0.81041,-96.39525,-0.88641,229.1849,-118.16816,Q4,0.03489,-0.40892,16.79342,5.99006,True,948.88596
199.71649,-1.58243,-100.11187,-0.88681,229.51164,-122.07647,Q4,0.10864,1.3458,11.10203,0.17462,True,948.5265
198.12715,0.40842,-100.18519,-0.88833,227.91575,-118.97746,Q4,-0.66677,-0.1283,13.0459,-2.41503,True,940.54315
200.57206,0.04829,-102.25263,-0.89634,230.37342,-120.09415,Q3,-0.84917,0.00055,13.54198,2.93661,True,951.73397
199.68363,0.36557,-97.56602,-0.8847,229.44765,-120.19846,Q4,-0.69442,1.00847,8.2803,1.06804,True,949.63514
198.71216,-1.39708,-97.5319,-0.88084,228.49543,-120.77561,Q4,-0.03893,0.81059,11.386,-9.36528875,True,944.79485
198.45725,0.03103,-98.05487,-0.89641,228.25423,-118.62967,Q4,1.31445,-0.66116,7.15088,0.11486,True,943.25882
200.37091,0.52492,-103.24499,-0.8807,230.16613,-121.54868,Q3,2.62811,1.82207,8.63347,-0.28721,True,950.23205
199.81371,0.2439,-99.03713,-0.89388,229.61329,-121.57454,Q4,1.73328,1.76371,7.11507,2.96711,True,949.55
199.37505,0.37747,-102.7466,-0.88716,229.17234,-118.59191,Q4,0.62594,-0.04742,11.61437,-2.36209,True,945.50197
201.04598,-0.46854,-95.62507,-0.89518,230.86752,-120.32021,Q2,-0.44624,0.52157,11.35825,2.29249,True,957.41738
199.81891,0.44804,-103.87997,-0.87942,229.61658,-121.134,Q4,0.11701,1.21573,7.39372,-1.94041,True,947.15455
199.48604,0.20688,-98.10447,-0.8927,229.26418,-118.91376,Q4,-0.37857,0.24558,14.76239,8.34677,True,948.37794
199.32323,0.37161,-103.60783,-0.88582,229.12349,-119.56921,Q4,2.9427312500000005,-1.02632,11.50972,-6.38833,True,944.81223
199.07426,-1.38075,-100.57268,-0.8844,228.87314,-117.2825,Q4,1.38031,-0.45364,11.87851,-5.40012,True,945.08496
200.08056,0.36736,-104.38904,-0.88242,229.87648,-125.5558925,Q3,1.44857,-2.33036,11.17553,-3.75072,True,948.20827
200.33694,-0.56582,-93.37192,-0.89303,230.13162,-120.98144,Q3,-1.19681,-1.27579,10.7011,2.93408,True,954.99876
202.37385,0.08938,-104.1653,-0.89765,232.18031,-124.25928,Q1,1.11028,1.71249,12.54332,4.4196,True,959.7866
199.86834,0.66588,-101.41098,-0.88691,229.68023,-120.71921,Q4,1.05527,-2.1314,6.91928,-3.89439,True,948.63621
199.45648,-0.72337,-103.1348,-0.88131,229.24943,-122.03485,Q4,-0.54481,-2.37518,6.39554,2.64912,True,945.71499
200.57658,-0.11611,-99.29707,-0.90818,230.40041,-120.5891,Q3,0.66453,0.23737,14.20808,2.62583,True,953.23438
199.39875,0.4556,-98.20139,-0.89264,229.224,-119.69551,Q4,-0.03632,0.55044,9.04382,-3.62705,True,947.89307
198.58542,-0.62808,-100.18574,-0.88809,228.39653,-119.71421,Q4,1.87821,-1.17312,7.47182,0.26827,True,942.83424
197.27115749999996,-1.8836149999999998,-92.51933,-0.88579,227.07746625,-116.0305,Q4,-1.09735,1.60741,7.42417,3.04676,True,938.32163
200.46232,0.52941,-101.97188,-0.89804,230.26914,-122.7387,Q3,0.41342,-0.92012,8.64596,2.65568,True,951.32568
199.67054,-1.29965,-102.36716,-0.89237,229.49893,-121.12368,Q4,0.18947,1.41809,12.20204,-7.2235,True,947.16912
200.77952,-1.51904,-100.38208,-0.88715,230.58157,-122.44469,Q3,-1.35472,-0.61014,8.1343,-1.30647,True,953.70658
200.3917,0.12287,-102.53079,-0.88386,230.18296,-122.7579,Q3,-0.42103,1.9713,12.6334,-4.17173,True,950.69312
200.85615,-0.18519,-101.62011,-0.88139,230.64426,-124.68303,Q3,-0.05437,-0.76326,12.21902,-4.64403,True,953.47068
200.45696,0.32944,-99.22799,-0.89394,230.2673,-121.17434,Q3,-0.04641,-1.11905,7.74254,6.57868,True,952.6708
199.61895,-0.38987,-93.40488,-0.89378,229.41689,-117.18752,Q4,1.7685,0.07642,16.04125,-0.05629,True,951.39231
199.97974,0.17024,-97.74287,-0.89861,229.80308,-121.61965,Q4,-1.11228,-0.76654,11.20692,7.14557,True,951.02724
201.80487,-0.0647,-99.64513,-0.88582,231.60642,-120.61336,Q2,0.78508,-0.53135,13.54441,-0.169,True,959.20178
199.66999,0.9429,-96.65269,-0.88173,229.45396,-123.57157,Q4,-0.23963,0.4349,11.34651,-3.14286,True,950.0236
199.4034,-0.44868,-99.28397,-0.88721,229.20288,-119.52081,Q4,-2.86477875,2.61893,6.95233,-8.5201,True,947.37502
198.29568,-0.56357,-101.15922,-0.87895,228.07721,-119.90447,Q4,0.14038,-1.55249,9.37027,-6.56579,True,940.8988
199.28737,-0.21483,-96.38485,-0.89505,229.11219,-121.50107,Q4,-1.54772,-0.69774,6.00719,1.4684,True,948.24441
198.96276,-0.80624,-100.92716,-0.8937,228.78005,-119.22003,Q4,0.48865,-0.24598,12.02312,4.52368,True,944.35021
201.08801,0.31094,-100.52719,-0.89265,230.91111,-123.83851,Q2,-0.38579,0.06165,12.5914,-0.48624,True,955.17646
200.69672,0.07554,-100.708,-0.88285,230.45875,-122.26951,Q3,-1.12673,1.14621,8.70664,3.01892,True,953.12958
200.18299,-0.61131,-100.56959,-0.88648,229.97387,-121.22763,Q3,0.07612,0.57853,8.63986,-1.69713,True,950.63017
198.83426,-0.59056,-100.97314,-0.88895,228.63862,-119.63089,Q4,-1.22885,-0.51567,12.2166,-2.40846,True,943.68472
200.80812,0.35294,-98.58812,-0.89401,230.62751,-118.93723,Q3,-0.16636,-2.17114,10.5562,-2.9274,True,954.74652
201.03293,0.29216,-103.71796,-0.88517,230.81393,-121.38091,Q2,-0.88796,0.1189,11.84349,-1.51318,True,953.30566
200.59982,0.05257,-99.32396,-0.88736,230.39667,-120.68559,Q3,0.97736,-1.17438,7.96604,-1.81439,True,953.33712
199.63093,0.73744,-98.63409,-0.90435,229.45483,-122.78128,Q4,0.55863,-0.00265,8.72293,-2.21712,True,948.83759
198.99442,0.03653,-98.44674,-0.88667,228.80439,-116.54436,Q4,-1.47093,-0.10522,9.27879,-4.37042,True,945.74874
199.66514,-0.47162,-99.24951,-0.88114,229.4678,-117.63639,Q4,-0.47826,-0.24371,18.267075000000002,2.42446,True,948.70095
199.36011,-0.27593,-95.04214,-0.8897,229.15222,-120.7844,Q4,-0.51968,-0.18241,7.9358,-1.84532,True,949.27947
198.78743,-1.24111,-100.97217,-0.89135,228.56251,-121.07212,Q4,0.16363,0.09647,9.35997,-1.84744,True,943.45106
201.27609,0.34071,-102.23545,-0.89629,231.07147,-122.77875,Q2,-1.57548,-0.27211,9.85457,-0.98169,True,955.26271
199.39449,-0.70574,-95.15283,-0.88512,229.17726,-117.33373,Q4,-0.68483,0.41961,9.66677,-1.69289,True,949.39606
200.05115,0.3948,-101.18353,-0.87911,229.84001,-119.69453,Q3,-0.24736,1.73395,14.4141,-2.5507,True,949.664
200.48063,0.27307,-100.07931,-0.88471,230.27013,-120.04579,Q3,0.64293,0.42565,10.85976,-0.47142,True,952.36349
200.53246,-0.02812,-93.94867,-0.90205,230.33638,-121.03405,Q3,0.43166,-0.52807,15.36176,2.76693,True,955.68798
200.55255,-0.48494,-102.02962,-0.88872,230.3551,-125.38505,Q3,1.22651,-1.1551,16.58879,-0.29698,True,951.74792
200.91566,-0.19849,-102.03402,-0.89244,230.71507,-120.37276,Q3,0.30065,0.44532,14.45387,6.65919,True,953.5613
201.17086,0.44593,-101.74243,-0.90025,231.00295,-122.42308,Q2,0.76466,0.64083,15.6196,-0.19847,True,954.98306
199.55255,-0.78587,-97.77759,-0.87841,229.33344,-121.49206,Q4,1.05474,0.20887,8.22664,-0.69124,True,948.87398
198.42872,-0.61126,-103.75038,-0.89585,228.25475,-119.92155,Q4,0.08278,-0.88093,11.76321,-4.22541,True,940.26843
200.41157,0.13022,-95.62792,-0.88099,230.20203,-118.37849,Q3,-2.86477875,2.98947875,13.48661,-0.68135,True,954.2439
200.54188,-0.41426,-102.53847,-0.89843,230.36921,-122.85753,Q3,-0.38409,-1.00966,14.91463,1.33868,True,951.44018
199.81422,-1.44883,-103.78686,-0.88099,229.60451,-120.13802,Q4,0.09557,-0.47508,8.8967,1.17981,True,947.17769
200.38705,0.59401,-100.3064,-0.9057,230.21317,-120.40006,Q3,1.34151,-0.6355,11.03921,1.57376,True,951.78204
200.63236,0.84288,-107.46427,-0.88836,230.43568,-122.29999,Q3,2.41755,0.83781,8.31928,-1.21618,True,949.42964
200.16352,0.57638,-102.83301,-0.89753,229.95174,-122.1333,Q3,0.57334,-0.27057,7.25829,1.03327,True,949.40111
201.14387,-0.47075,-103.07179,-0.88701,230.94061,-119.84321,Q2,-1.18409,1.65806,7.76032,1.89426,True,954.18348
199.84265,-0.03764,-106.13886,-0.89781,229.64412,-121.42712,Q4,0.03187,-0.3696,10.74408,-2.53035,True,946.14382
200.0619,0.26528,-98.77768,-0.88907,229.84882,-121.43851,Q3,-0.64473,-2.22962,11.32551,1.13027,True,950.92066
199.01605,-0.55721,-99.6899,-0.89505,228.81944,-119.09263,Q4,-0.73037,-0.39507,11.76014,4.84691,True,945.23529
199.50517,0.44786,-97.20046,-0.88337,229.3013,-117.60037,Q4,1.26826,0.3345,9.76905,1.85573,True,948.9256
198.78714,-0.73648,-99.27082,-0.87926,228.57121,-119.03475,Q4,2.0478,-0.82877,12.4244,-2.26338,True,944.30028
200.08257,0.41119,-107.99351,-0.88777,229.85818,-122.63854,Q3,-0.10643,-0.21399,10.36322,-0.83568,True,946.41609
201.83068,-0.04181,-97.34624,-0.8866,231.62074,-122.3702,Q2,0.05805,-0.99848,10.40482,0.0606,True,960.48031
198.42805,0.57802,-102.81614,-0.87635,228.21065,-121.29381,Q4,0.81164,-1.04379,5.03349,-4.22167,True,940.73218
199.80207,0.46689,-97.1129,-0.88851,229.58569,-120.23701,Q4,0.01732,-2.46446,7.75742,1.91728,True,950.45391
